
=== TestCase10 case10\success\basic-2 Success execution 1 ===
{traceId=44bd558a9fe74dae, spanId=44bd558a9fe74dae, hostName=ts-click-twice, srcName=null, src=null, host=ts-click-twice, clock={"ts-click-twice":1}, event=ts-click-twice.ClickController.clickTwice, type=sr, parentId=, timestamp=1516935410474000, }
{traceId=44bd558a9fe74dae, spanId=2cd7779ddc8329b2, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":122,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=4e89cd229591fa13, timestamp=1516935415226500, }
{traceId=44bd558a9fe74dae, spanId=2cd7779ddc8329b2, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":123,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=4e89cd229591fa13, timestamp=1516935415228000, }
{traceId=44bd558a9fe74dae, spanId=d841f469b860bc7c, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":124,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=4e89cd229591fa13, timestamp=1516935415229000, }
{traceId=44bd558a9fe74dae, spanId=d841f469b860bc7c, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":124,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":69,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=4e89cd229591fa13, timestamp=1516935415230500, }
{traceId=44bd558a9fe74dae, spanId=d841f469b860bc7c, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":124,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":70,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=4e89cd229591fa13, timestamp=1516935415232500, }
{traceId=44bd558a9fe74dae, spanId=d841f469b860bc7c, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":125,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":70,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=4e89cd229591fa13, timestamp=1516935415234000, }
{traceId=44bd558a9fe74dae, spanId=7b293046a616bee7, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":126,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":70,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=4e89cd229591fa13, timestamp=1516935415235000, }
{traceId=44bd558a9fe74dae, spanId=7b293046a616bee7, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":126,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":71,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=4e89cd229591fa13, timestamp=1516935415236500, }
{traceId=44bd558a9fe74dae, spanId=7b293046a616bee7, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":126,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=4e89cd229591fa13, timestamp=1516935415238500, }
{traceId=44bd558a9fe74dae, spanId=7b293046a616bee7, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":127,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=4e89cd229591fa13, timestamp=1516935415240000, }
{traceId=44bd558a9fe74dae, spanId=4e89cd229591fa13, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=44f13bf2b5bc09bf, timestamp=1516935415241000, }
{traceId=44bd558a9fe74dae, spanId=4e89cd229591fa13, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":79,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=44f13bf2b5bc09bf, timestamp=1516935415242500, }
{traceId=44bd558a9fe74dae, spanId=44f13bf2b5bc09bf, hostName=ts-ticketinfo-service, destName=ts-preserve-service, host=ts-ticketinfo-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-preserve-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=d5562591f8ccbadd, timestamp=1516935415243500, }
{traceId=44bd558a9fe74dae, spanId=44f13bf2b5bc09bf, hostName=ts-preserve-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-preserve-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":41,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=d5562591f8ccbadd, timestamp=1516935415244500, }
{traceId=44bd558a9fe74dae, spanId=b9c630ae5715e3f0, hostName=ts-preserve-service, destName=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=d5562591f8ccbadd, timestamp=1516935415246500, }
{traceId=44bd558a9fe74dae, spanId=b9c630ae5715e3f0, hostName=ts-seat-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":49,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, event=ts-seat-service.SeatController.create, type=sr, parentId=d5562591f8ccbadd, timestamp=1516935415249500, }
{traceId=44bd558a9fe74dae, spanId=7b0adb19cddf1bfd, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=b9c630ae5715e3f0, timestamp=1516935415251500, }
{traceId=44bd558a9fe74dae, spanId=7b0adb19cddf1bfd, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":101,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=b9c630ae5715e3f0, timestamp=1516935415252500, }
{traceId=44bd558a9fe74dae, spanId=950ddfcd567cf030, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":102,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=7b0adb19cddf1bfd, timestamp=1516935415255500, }
{traceId=44bd558a9fe74dae, spanId=950ddfcd567cf030, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":102,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":23,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=7b0adb19cddf1bfd, timestamp=1516935415257000, }
{traceId=44bd558a9fe74dae, spanId=950ddfcd567cf030, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":102,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":24,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=7b0adb19cddf1bfd, timestamp=1516935415260000, }
{traceId=44bd558a9fe74dae, spanId=950ddfcd567cf030, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":103,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":24,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=7b0adb19cddf1bfd, timestamp=1516935415261500, }
{traceId=44bd558a9fe74dae, spanId=7b0adb19cddf1bfd, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":104,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":24,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":50,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=b9c630ae5715e3f0, timestamp=1516935415262500, }
{traceId=44bd558a9fe74dae, spanId=7b0adb19cddf1bfd, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":104,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":24,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":51,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, event=ts-seat-service.SeatController.create, type=cr, parentId=b9c630ae5715e3f0, timestamp=1516935415263500, }
{traceId=44bd558a9fe74dae, spanId=0dc5784fc92623d2, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":128,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":104,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":72,"ts-route-service":24,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":80,"ts-seat-service":52,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":42,"ts-order-other-service":4}, dest=ts-order-service, event=ts-seat-service.SeatController.create, type=cs, parentId=b9c630ae5715e3f0, timestamp=1516935415264500, }
