
=== TestCase3 case3\fail1\basic-1 Fail execution 1 ===
{traceId=d6b956d0f64b548a, spanId=d6b956d0f64b548a, hostName=ts-travel2-service, srcName=null, src=null, host=ts-travel2-service, clock={"ts-travel2-service":1}, event=ts-travel2-service.Travel2Controller.query, type=sr, parentId=, timestamp=1516793506862000, }
{traceId=e34827f7c304822d, spanId=34f07a8971da4ae8, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":29,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=e34827f7c304822d, timestamp=1516793298402000, }
{traceId=e34827f7c304822d, spanId=fc7851e1fd0c2724, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=e34827f7c304822d, timestamp=1516793298403000, }
{traceId=e34827f7c304822d, spanId=fc7851e1fd0c2724, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":29,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=e34827f7c304822d, timestamp=1516793298404500, }
{traceId=e34827f7c304822d, spanId=f0c10f6f5aba6565, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=fc7851e1fd0c2724, timestamp=1516793298406500, }
{traceId=e34827f7c304822d, spanId=f0c10f6f5aba6565, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":41,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=fc7851e1fd0c2724, timestamp=1516793298408000, }
{traceId=e34827f7c304822d, spanId=0c25aa6abe1767e5, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=f0c10f6f5aba6565, timestamp=1516793298410000, }
{traceId=e34827f7c304822d, spanId=0c25aa6abe1767e5, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":21,"ts-route-service":6,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=f0c10f6f5aba6565, timestamp=1516793298411000, }
{traceId=e34827f7c304822d, spanId=0c25aa6abe1767e5, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=f0c10f6f5aba6565, timestamp=1516793298416000, }
{traceId=e34827f7c304822d, spanId=0c25aa6abe1767e5, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":43,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=f0c10f6f5aba6565, timestamp=1516793298417000, }
{traceId=e34827f7c304822d, spanId=f0c10f6f5aba6565, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":30,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=fc7851e1fd0c2724, timestamp=1516793298419000, }
{traceId=e34827f7c304822d, spanId=f0c10f6f5aba6565, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":31,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=fc7851e1fd0c2724, timestamp=1516793298420500, }
{traceId=e34827f7c304822d, spanId=fc7851e1fd0c2724, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":30,"ts-ticketinfo-service":32,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e34827f7c304822d, timestamp=1516793298424500, }
{traceId=e34827f7c304822d, spanId=fc7851e1fd0c2724, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":31,"ts-ticketinfo-service":32,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=e34827f7c304822d, timestamp=1516793298426000, }
{traceId=e34827f7c304822d, spanId=b60924d3bd85727d, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":32,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=e34827f7c304822d, timestamp=1516793298428000, }
{traceId=e34827f7c304822d, spanId=b60924d3bd85727d, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":33,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=e34827f7c304822d, timestamp=1516793298429000, }
{traceId=e34827f7c304822d, spanId=8eec736ff8d06aef, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":44,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=b60924d3bd85727d, timestamp=1516793298432000, }
{traceId=e34827f7c304822d, spanId=8eec736ff8d06aef, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":45,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=b60924d3bd85727d, timestamp=1516793298434000, }
{traceId=e34827f7c304822d, spanId=a9b96d843b6b9649, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":46,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":22,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=8eec736ff8d06aef, timestamp=1516793298437000, }
{traceId=e34827f7c304822d, spanId=a9b96d843b6b9649, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":46,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":23,"ts-route-service":6,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=8eec736ff8d06aef, timestamp=1516793298438500, }
{traceId=e34827f7c304822d, spanId=a9b96d843b6b9649, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":46,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=8eec736ff8d06aef, timestamp=1516793298442500, }
{traceId=e34827f7c304822d, spanId=a9b96d843b6b9649, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":47,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=8eec736ff8d06aef, timestamp=1516793298444000, }
{traceId=e34827f7c304822d, spanId=8eec736ff8d06aef, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":34,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=b60924d3bd85727d, timestamp=1516793298446000, }
{traceId=e34827f7c304822d, spanId=8eec736ff8d06aef, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":35,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=b60924d3bd85727d, timestamp=1516793298448000, }
{traceId=e34827f7c304822d, spanId=b60924d3bd85727d, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":32,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e34827f7c304822d, timestamp=1516793298450000, }
{traceId=e34827f7c304822d, spanId=b60924d3bd85727d, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":33,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=e34827f7c304822d, timestamp=1516793298451000, }
{traceId=e34827f7c304822d, spanId=010b6546893868ef, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":34,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=e34827f7c304822d, timestamp=1516793298452000, }
{traceId=e34827f7c304822d, spanId=010b6546893868ef, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":34,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":11,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=e34827f7c304822d, timestamp=1516793298455500, }
{traceId=e34827f7c304822d, spanId=584096c74455c431, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":34,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=010b6546893868ef, timestamp=1516793298458500, }
{traceId=e34827f7c304822d, spanId=584096c74455c431, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":35,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=010b6546893868ef, timestamp=1516793298460500, }
{traceId=e34827f7c304822d, spanId=cf33b76d10f3ee68, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=584096c74455c431, timestamp=1516793298466500, }
{traceId=e34827f7c304822d, spanId=cf33b76d10f3ee68, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":7,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=584096c74455c431, timestamp=1516793298468500, }
{traceId=e34827f7c304822d, spanId=cf33b76d10f3ee68, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=584096c74455c431, timestamp=1516793298473500, }
