
=== TestCase5 case5\success\basic Success execution 1 ===
{traceId=7e365f38cd6e40f3, spanId=7e365f38cd6e40f3, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516878378901000, }
{traceId=7e365f38cd6e40f3, spanId=427041054f69ddb4, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-travel2-service, event=ts-seat-service.SeatController.create, type=cs, parentId=59935c78b5cb9ccd, timestamp=1516878379477000, }
{traceId=7e365f38cd6e40f3, spanId=427041054f69ddb4, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":51,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=59935c78b5cb9ccd, timestamp=1516878379478000, }
{traceId=7e365f38cd6e40f3, spanId=4f1214ab085a5536, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":52,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=427041054f69ddb4, timestamp=1516878379482000, }
{traceId=7e365f38cd6e40f3, spanId=4f1214ab085a5536, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":52,"ts-price-service":4,"ts-train-service":11,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=427041054f69ddb4, timestamp=1516878379483500, }
{traceId=7e365f38cd6e40f3, spanId=4f1214ab085a5536, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":52,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=427041054f69ddb4, timestamp=1516878379488500, }
{traceId=7e365f38cd6e40f3, spanId=4f1214ab085a5536, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":53,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=427041054f69ddb4, timestamp=1516878379490000, }
{traceId=7e365f38cd6e40f3, spanId=427041054f69ddb4, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":26,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=59935c78b5cb9ccd, timestamp=1516878379492000, }
{traceId=7e365f38cd6e40f3, spanId=427041054f69ddb4, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":27,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, event=ts-seat-service.SeatController.create, type=cr, parentId=59935c78b5cb9ccd, timestamp=1516878379493000, }
{traceId=7e365f38cd6e40f3, spanId=59935c78b5cb9ccd, hostName=ts-seat-service, destName=ts-preserve-other-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-preserve-other-service, event=ts-seat-service.SeatController.create, type=ss, parentId=7e365f38cd6e40f3, timestamp=1516878379494000, }
{traceId=7e365f38cd6e40f3, spanId=59935c78b5cb9ccd, hostName=ts-preserve-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":19,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=7e365f38cd6e40f3, timestamp=1516878379496000, }
{traceId=7e365f38cd6e40f3, spanId=5bc8a61e8226b17c, hostName=ts-preserve-other-service, destName=ts-order-other-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-order-other-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=7e365f38cd6e40f3, timestamp=1516878379498000, }
{traceId=7e365f38cd6e40f3, spanId=5bc8a61e8226b17c, hostName=ts-order-other-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":11}, event=ts-order-other-service.OrderOtherController.createNewOrder, type=sr, parentId=7e365f38cd6e40f3, timestamp=1516878379500000, }
{traceId=7e365f38cd6e40f3, spanId=e9d588f2314811dc, hostName=ts-order-other-service, destName=ts-sso-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":12}, dest=ts-sso-service, event=ts-order-other-service.OrderOtherController.createNewOrder, type=cs, parentId=5bc8a61e8226b17c, timestamp=1516878379503000, }
{traceId=7e365f38cd6e40f3, spanId=e9d588f2314811dc, hostName=ts-sso-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":3,"ts-order-other-service":12}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=5bc8a61e8226b17c, timestamp=1516878379504500, }
{traceId=7e365f38cd6e40f3, spanId=e9d588f2314811dc, hostName=ts-sso-service, destName=ts-order-other-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":12}, dest=ts-order-other-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=5bc8a61e8226b17c, timestamp=1516878379509500, }
{traceId=7e365f38cd6e40f3, spanId=e9d588f2314811dc, hostName=ts-order-other-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":13}, event=ts-order-other-service.OrderOtherController.createNewOrder, type=cr, parentId=5bc8a61e8226b17c, timestamp=1516878379511000, }
{traceId=7e365f38cd6e40f3, spanId=5bc8a61e8226b17c, hostName=ts-order-other-service, destName=ts-preserve-other-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":20,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":14}, dest=ts-preserve-other-service, event=ts-order-other-service.OrderOtherController.createNewOrder, type=ss, parentId=7e365f38cd6e40f3, timestamp=1516878379519000, }
{traceId=7e365f38cd6e40f3, spanId=5bc8a61e8226b17c, hostName=ts-preserve-other-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":21,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":14}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=7e365f38cd6e40f3, timestamp=1516878379521000, }
{traceId=7e365f38cd6e40f3, spanId=1ee0aef7d9ac02a3, hostName=ts-preserve-other-service, destName=ts-sso-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":22,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":14}, dest=ts-sso-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=7e365f38cd6e40f3, timestamp=1516878379522000, }
{traceId=7e365f38cd6e40f3, spanId=1ee0aef7d9ac02a3, hostName=ts-sso-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":22,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":5,"ts-order-other-service":14}, event=ts-sso-service.AccountSsoController.getAccountById, type=sr, parentId=7e365f38cd6e40f3, timestamp=1516878379524500, }
{traceId=7e365f38cd6e40f3, spanId=1ee0aef7d9ac02a3, hostName=ts-sso-service, destName=ts-preserve-other-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":22,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":6,"ts-order-other-service":14}, dest=ts-preserve-other-service, event=ts-sso-service.AccountSsoController.getAccountById, type=ss, parentId=7e365f38cd6e40f3, timestamp=1516878379528500, }
{traceId=7e365f38cd6e40f3, spanId=1ee0aef7d9ac02a3, hostName=ts-preserve-other-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":23,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":6,"ts-order-other-service":14}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=7e365f38cd6e40f3, timestamp=1516878379531000, }
{traceId=7e365f38cd6e40f3, spanId=334d7655fef56c02, hostName=ts-preserve-other-service, destName=ts-notification-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":24,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":6,"ts-order-other-service":14}, dest=ts-notification-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=7e365f38cd6e40f3, timestamp=1516878379533000, }
{traceId=7e365f38cd6e40f3, spanId=334d7655fef56c02, hostName=ts-notification-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-notification-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":1,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":24,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":6,"ts-order-other-service":14}, event=ts-notification-service.NotificationController.order_cancel_success, type=sr, parentId=7e365f38cd6e40f3, timestamp=1516878379536000, }
{traceId=7e365f38cd6e40f3, spanId=334d7655fef56c02, hostName=ts-notification-service, destName=ts-preserve-other-service, host=ts-notification-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":24,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":6,"ts-order-other-service":14}, dest=ts-preserve-other-service, event=ts-notification-service.NotificationController.order_cancel_success, type=ss, parentId=7e365f38cd6e40f3, timestamp=1516878380100000, }
{traceId=7e365f38cd6e40f3, spanId=334d7655fef56c02, hostName=ts-preserve-other-service, srcName=ts-notification-service, src=ts-notification-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":54,"ts-price-service":4,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":25,"ts-seat-service":28,"ts-order-service":2,"ts-sso-service":6,"ts-order-other-service":14}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=7e365f38cd6e40f3, timestamp=1516878380103000, }
