
=== TestCase8 case8\fail1\basic-1 Fail execution 1 ===
{traceId=732e6a06600f65b5, spanId=732e6a06600f65b5, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516944720276000, }
{traceId=524f13208ee86c9b, spanId=d9070b7fafe1e96e, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=89fe3a21e20bf632, timestamp=1516934173348000, }
{traceId=524f13208ee86c9b, spanId=d9070b7fafe1e96e, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":51,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=89fe3a21e20bf632, timestamp=1516934173349500, }
{traceId=524f13208ee86c9b, spanId=f67dd1ebe76fc282, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=d9070b7fafe1e96e, timestamp=1516934173352500, }
{traceId=524f13208ee86c9b, spanId=f67dd1ebe76fc282, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":11,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=d9070b7fafe1e96e, timestamp=1516934173353500, }
{traceId=524f13208ee86c9b, spanId=f67dd1ebe76fc282, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=d9070b7fafe1e96e, timestamp=1516934173358500, }
{traceId=524f13208ee86c9b, spanId=f67dd1ebe76fc282, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":53,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=d9070b7fafe1e96e, timestamp=1516934173359500, }
{traceId=524f13208ee86c9b, spanId=d9070b7fafe1e96e, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=89fe3a21e20bf632, timestamp=1516934173362500, }
{traceId=524f13208ee86c9b, spanId=d9070b7fafe1e96e, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":27,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=89fe3a21e20bf632, timestamp=1516934173364000, }
{traceId=524f13208ee86c9b, spanId=89fe3a21e20bf632, hostName=ts-seat-service, destName=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-seat-service.SeatController.create, type=ss, parentId=84cb4e929babdc1a, timestamp=1516934173365000, }
{traceId=524f13208ee86c9b, spanId=89fe3a21e20bf632, hostName=ts-preserve-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":20,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=84cb4e929babdc1a, timestamp=1516934173368000, }
{traceId=524f13208ee86c9b, spanId=723302efce747f89, hostName=ts-preserve-service, destName=ts-order-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-order-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=84cb4e929babdc1a, timestamp=1516934173369000, }
{traceId=524f13208ee86c9b, spanId=723302efce747f89, hostName=ts-order-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":11,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, event=ts-order-service.OrderController.createNewOrder, type=sr, parentId=84cb4e929babdc1a, timestamp=1516934173371000, }
{traceId=524f13208ee86c9b, spanId=cde646b184f0026a, hostName=ts-order-service, destName=ts-sso-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":12,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-sso-service, event=ts-order-service.OrderController.createNewOrder, type=cs, parentId=723302efce747f89, timestamp=1516934173373000, }
{traceId=524f13208ee86c9b, spanId=cde646b184f0026a, hostName=ts-sso-service, srcName=ts-order-service, src=ts-order-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":12,"ts-sso-service":5,"ts-preserve-service":21,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=723302efce747f89, timestamp=1516934173375500, }
{traceId=524f13208ee86c9b, spanId=cde646b184f0026a, hostName=ts-sso-service, destName=ts-order-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":12,"ts-sso-service":6,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-order-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=723302efce747f89, timestamp=1516934173380500, }
{traceId=524f13208ee86c9b, spanId=cde646b184f0026a, hostName=ts-order-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":13,"ts-sso-service":6,"ts-preserve-service":21,"ts-order-other-service":2}, event=ts-order-service.OrderController.createNewOrder, type=cr, parentId=723302efce747f89, timestamp=1516934173383000, }
{traceId=524f13208ee86c9b, spanId=723302efce747f89, hostName=ts-order-service, destName=ts-preserve-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":6,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-order-service.OrderController.createNewOrder, type=ss, parentId=84cb4e929babdc1a, timestamp=1516934173395000, }
{traceId=524f13208ee86c9b, spanId=723302efce747f89, hostName=ts-preserve-service, srcName=ts-order-service, src=ts-order-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":6,"ts-preserve-service":22,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=84cb4e929babdc1a, timestamp=1516934173397000, }
{traceId=524f13208ee86c9b, spanId=5ac1398179940ae9, hostName=ts-preserve-service, destName=ts-sso-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":6,"ts-preserve-service":23,"ts-order-other-service":2}, dest=ts-sso-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=84cb4e929babdc1a, timestamp=1516934173399000, }
{traceId=524f13208ee86c9b, spanId=5ac1398179940ae9, hostName=ts-sso-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":7,"ts-preserve-service":23,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.getAccountById, type=sr, parentId=84cb4e929babdc1a, timestamp=1516934173400500, }
{traceId=524f13208ee86c9b, spanId=5ac1398179940ae9, hostName=ts-sso-service, destName=ts-preserve-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":23,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-sso-service.AccountSsoController.getAccountById, type=ss, parentId=84cb4e929babdc1a, timestamp=1516934173405500, }
{traceId=524f13208ee86c9b, spanId=5ac1398179940ae9, hostName=ts-preserve-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=84cb4e929babdc1a, timestamp=1516934173407000, }
{traceId=524f13208ee86c9b, spanId=8a9ce81d49db4f7a, hostName=ts-preserve-service, destName=ts-notification-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":25,"ts-order-other-service":2}, dest=ts-notification-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=84cb4e929babdc1a, timestamp=1516934173408000, }
{traceId=524f13208ee86c9b, spanId=8a9ce81d49db4f7a, hostName=ts-notification-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-notification-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":1,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":25,"ts-order-other-service":2}, event=ts-notification-service.NotificationController.order_cancel_success, type=sr, parentId=84cb4e929babdc1a, timestamp=1516934173411000, }
{traceId=524f13208ee86c9b, spanId=8a9ce81d49db4f7a, hostName=ts-notification-service, destName=ts-preserve-service, host=ts-notification-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":25,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-notification-service.NotificationController.order_cancel_success, type=ss, parentId=84cb4e929babdc1a, timestamp=1516934174375000, }
{traceId=524f13208ee86c9b, spanId=8a9ce81d49db4f7a, hostName=ts-preserve-service, srcName=ts-notification-service, src=ts-notification-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":26,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=84cb4e929babdc1a, timestamp=1516934174378000, }
